,Participant,hit,position,series,x,y,distance,mode,Hammer
28,13.0,28.0,4.0,1.0,16.86722,-8.402851,18.84439,VR,leicht
29,13.0,29.0,1.0,2.0,-10.39591,-8.764843,13.5977,VR,leicht
30,13.0,30.0,1.0,2.0,0.9292144,-22.75697,22.77594,VR,leicht
31,13.0,31.0,1.0,2.0,-1.29073,-10.59946,10.67776,VR,leicht
32,13.0,32.0,1.0,2.0,3.840952,-10.22564,10.92321,VR,leicht
33,13.0,33.0,1.0,2.0,-2.466246,-12.81887,13.05395,VR,leicht
34,13.0,34.0,4.0,2.0,7.203693,-26.55981,27.51939,VR,leicht
35,13.0,35.0,4.0,2.0,1.891987,-13.19175,13.32674,VR,leicht
36,13.0,36.0,4.0,2.0,-3.910212,-16.93099,17.37666,VR,leicht
37,13.0,37.0,4.0,2.0,5.698197,-12.4789,13.71832,VR,leicht
38,13.0,38.0,4.0,2.0,-1.230669,-17.60519,17.64815,VR,leicht
39,13.0,39.0,2.0,1.0,12.7896,-8.449741,15.32879,VR,mittel
40,13.0,40.0,2.0,1.0,8.326574,-9.597418,12.70599,VR,mittel
41,13.0,41.0,2.0,1.0,6.359522,-5.705708,8.543923,VR,mittel
42,13.0,42.0,2.0,1.0,8.458287,-8.992269,12.34518,VR,mittel
43,13.0,43.0,2.0,1.0,-11.54671,-15.23801,19.11867,VR,mittel
44,13.0,44.0,5.0,1.0,9.701688,-1.97911,9.901496,VR,mittel
45,13.0,45.0,5.0,1.0,-9.508832,-10.41111,14.09997,VR,mittel
46,13.0,46.0,5.0,1.0,-1.090556,-1.824622,2.12569,VR,mittel
47,13.0,47.0,5.0,1.0,-0.5552171,-15.40697,15.41697,VR,mittel
48,13.0,48.0,5.0,1.0,-3.842947,-2.052171,4.356565,VR,mittel
49,13.0,49.0,2.0,2.0,-1.15082,0.4020677,1.219035,VR,mittel
50,13.0,50.0,2.0,2.0,1.824047,-3.709946,4.134108,VR,mittel
51,13.0,51.0,2.0,2.0,0.9555523,-10.81887,10.86098,VR,mittel
52,13.0,52.0,2.0,2.0,1.926857,-8.653471,8.865401,VR,mittel
53,13.0,53.0,2.0,2.0,3.904526,-4.511716,5.966649,VR,mittel
54,13.0,54.0,5.0,2.0,-1.7651,-10.92281,11.06451,VR,mittel
55,13.0,55.0,5.0,2.0,-9.231857,-12.2463,15.3362,VR,mittel
56,13.0,56.0,5.0,2.0,7.49693,-19.45533,20.84979,VR,mittel
57,13.0,57.0,5.0,2.0,9.534114,-18.21439,20.55878,VR,mittel
58,13.0,58.0,5.0,2.0,3.913314,-7.337894,8.316172,VR,mittel
1,25.0,1.0,2.0,1.0,5.379254,-5.642533,7.795803,VR,mittel
2,25.0,2.0,2.0,1.0,-13.36842,-11.67259,17.74722,VR,mittel
3,25.0,3.0,2.0,1.0,-9.616036,-17.47433,19.94543,VR,mittel
4,25.0,4.0,2.0,1.0,-1.534473,-13.48734,13.57434,VR,mittel
5,25.0,5.0,2.0,1.0,-0.6664116,-21.07434,21.08488,VR,mittel
6,25.0,6.0,5.0,1.0,-4.757942,-1.685237,5.047577,VR,mittel
7,25.0,7.0,5.0,1.0,-3.509684,-23.16478,23.42914,VR,mittel
8,25.0,8.0,5.0,1.0,4.931099,-9.072781,10.32623,VR,mittel
9,25.0,9.0,5.0,1.0,11.13138,-12.62534,16.83172,VR,mittel
10,25.0,10.0,5.0,1.0,-5.133688,-20.75952,21.38486,VR,mittel
11,25.0,11.0,2.0,2.0,-2.187526,-12.31782,12.51056,VR,mittel
12,25.0,12.0,2.0,2.0,3.766581,-33.68003,33.88999,VR,mittel
13,25.0,13.0,2.0,2.0,-1.637754,-26.78113,26.83117,VR,mittel
14,25.0,14.0,2.0,2.0,4.522211,-17.85536,18.41912,VR,mittel
15,25.0,15.0,2.0,2.0,-2.032676,-30.52255,30.59016,VR,mittel
16,25.0,16.0,2.0,2.0,5.046421,-25.03012,25.53377,VR,mittel
17,25.0,17.0,5.0,2.0,-3.055606,3.634758,4.748494,VR,mittel
18,25.0,18.0,5.0,2.0,4.394598,-4.372655,6.199404,VR,mittel
19,25.0,19.0,5.0,2.0,-0.6158502,-0.2538161,0.6661037,VR,mittel
20,25.0,20.0,5.0,2.0,8.359271,-0.08689617,8.359723,VR,mittel
21,25.0,21.0,5.0,2.0,4.87421,-5.982072,7.716418,VR,mittel
22,25.0,22.0,1.0,1.0,-9.905455,-18.89986,21.33829,VR,leicht
23,25.0,23.0,1.0,1.0,0.399114,-5.357011,5.371859,VR,leicht
24,25.0,24.0,1.0,1.0,6.723895,-6.587594,9.413137,VR,leicht
25,25.0,25.0,1.0,1.0,3.612992,-15.24956,15.67172,VR,leicht
26,25.0,26.0,1.0,1.0,10.34747,-9.548552,14.07995,VR,leicht
27,25.0,27.0,4.0,1.0,-3.185767,-15.40509,15.73105,VR,leicht
28,25.0,28.0,4.0,1.0,-2.495681,-11.52263,11.78981,VR,leicht
29,25.0,29.0,4.0,1.0,-1.710437,-21.33567,21.40412,VR,leicht
30,25.0,30.0,4.0,1.0,-4.628699,-20.64601,21.15851,VR,leicht
31,25.0,31.0,4.0,1.0,-2.893557,-27.07513,27.22931,VR,leicht
32,25.0,32.0,1.0,2.0,-7.156485,-32.01494,32.80506,VR,leicht
33,25.0,33.0,1.0,2.0,-0.9328467,-8.580528,8.631087,VR,leicht
34,25.0,34.0,1.0,2.0,-4.745777,-15.40522,16.11966,VR,leicht
35,25.0,35.0,1.0,2.0,0.2504913,-13.01513,13.01754,VR,leicht
36,25.0,36.0,1.0,2.0,6.560069,-4.699779,8.069847,VR,leicht
37,25.0,37.0,1.0,2.0,-4.322449,-9.384115,10.33176,VR,leicht
38,25.0,38.0,4.0,2.0,-13.99438,-4.640985,14.74386,VR,leicht
39,25.0,39.0,4.0,2.0,-0.4182433,-3.428588,3.454004,VR,leicht
40,25.0,40.0,4.0,2.0,-1.534587,-19.48973,19.55005,VR,leicht
41,25.0,41.0,4.0,2.0,-5.485163,-26.44147,27.00442,VR,leicht
42,25.0,42.0,4.0,2.0,6.268559,-22.31763,23.18128,VR,leicht
43,25.0,43.0,3.0,1.0,-6.906777,-0.1300246,6.908,VR,schwer
44,25.0,44.0,3.0,1.0,7.145018,2.053289,7.434196,VR,schwer
45,25.0,45.0,3.0,1.0,-0.6307587,-6.110108,6.14258,VR,schwer
46,25.0,46.0,3.0,1.0,-18.013,7.286832,19.43106,VR,schwer
47,25.0,47.0,3.0,1.0,-10.944,-1.962048,11.11849,VR,schwer
48,25.0,48.0,3.0,1.0,16.15718,-3.862939,16.61254,VR,schwer
49,25.0,49.0,3.0,1.0,3.184115,-7.520186,8.166504,VR,schwer
50,25.0,50.0,3.0,1.0,3.099879,-12.6411,13.01563,VR,schwer
51,25.0,51.0,6.0,1.0,2.954258,-4.757534,5.600158,VR,schwer
52,25.0,52.0,6.0,1.0,2.782146,-14.87017,15.12819,VR,schwer
53,25.0,53.0,6.0,1.0,5.248463,-18.19215,18.93411,VR,schwer
54,25.0,54.0,6.0,1.0,7.132143,-8.91621,11.41781,VR,schwer
55,25.0,55.0,6.0,1.0,6.360418,-6.190498,8.875651,VR,schwer
56,25.0,56.0,6.0,1.0,0.988362,-5.296142,5.387576,VR,schwer
57,25.0,57.0,6.0,1.0,6.777416,2.818365,7.340064,VR,schwer
58,25.0,58.0,3.0,2.0,-7.094685,-10.63775,12.78657,VR,schwer
59,25.0,59.0,3.0,2.0,1.948426,-9.874208,10.06461,VR,schwer
60,25.0,60.0,3.0,2.0,-15.08567,-13.92363,20.52913,VR,schwer
61,25.0,61.0,3.0,2.0,-7.950438,-9.536698,12.41604,VR,schwer
62,25.0,62.0,3.0,2.0,-12.48161,-18.25259,22.11217,VR,schwer
63,25.0,63.0,3.0,2.0,25.53985,-9.451708,27.23268,VR,schwer
64,25.0,64.0,3.0,2.0,9.389477,-5.425226,10.84414,VR,schwer
65,25.0,65.0,3.0,2.0,-7.784372,-22.63308,23.93434,VR,schwer
66,25.0,66.0,6.0,2.0,-2.725496,-4.737936,5.465928,VR,schwer
67,25.0,67.0,6.0,2.0,-1.795566,-4.033378,4.414997,VR,schwer
68,25.0,68.0,6.0,2.0,7.357584,-1.239936,7.461332,VR,schwer
69,25.0,69.0,6.0,2.0,-46.82831,-10.44986,47.9801,VR,schwer
70,25.0,70.0,6.0,2.0,-13.32873,12.10642,18.00612,VR,schwer
71,25.0,71.0,6.0,2.0,-0.2233741,3.258585,3.266232,VR,schwer
72,25.0,72.0,6.0,2.0,18.78787,-3.577601,19.12547,VR,schwer
73,25.0,73.0,6.0,2.0,21.38571,-5.78438,22.15418,VR,schwer
1,14.0,1.0,1.0,1.0,9.762319,23.23457,25.20215,VR,leicht
2,14.0,2.0,1.0,1.0,4.804912,14.76816,15.53015,VR,leicht
3,14.0,3.0,1.0,1.0,2.897522,-8.922568,9.38125,VR,leicht
4,14.0,4.0,1.0,1.0,5.659809,1.702534,5.910334,VR,leicht
5,14.0,5.0,1.0,1.0,2.60033,9.251542,9.610035,VR,leicht
6,14.0,6.0,4.0,1.0,4.259242,-4.440672,6.153106,VR,leicht
7,14.0,7.0,4.0,1.0,10.1188,-4.700523,11.15728,VR,leicht
8,14.0,8.0,4.0,1.0,5.652456,0.1655355,5.65488,VR,leicht
9,14.0,9.0,4.0,1.0,-5.544026,7.774619,9.54887,VR,leicht
10,14.0,10.0,4.0,1.0,-4.969878,-7.164843,8.719785,VR,leicht
11,14.0,11.0,1.0,2.0,-1.653334,-0.9055159,1.885065,VR,leicht
12,14.0,12.0,1.0,2.0,8.479873,-1.862319,8.681962,VR,leicht
13,14.0,13.0,1.0,2.0,6.193289,-3.798153,7.265177,VR,leicht
14,14.0,14.0,1.0,2.0,4.44539,0.3516323,4.459276,VR,leicht
15,14.0,15.0,1.0,2.0,-3.319808,-5.206661,6.174985,VR,leicht
16,14.0,16.0,4.0,2.0,-5.721913,-2.326223,6.176699,VR,leicht
17,14.0,17.0,4.0,2.0,1.016196,-12.54916,12.59024,VR,leicht
18,14.0,18.0,4.0,2.0,0.3941519,0.2284664,0.4555794,VR,leicht
19,14.0,19.0,4.0,2.0,3.295733,3.283921,4.652526,VR,leicht
20,14.0,20.0,4.0,2.0,-7.674692,0.2753175,7.679629,VR,leicht
21,14.0,21.0,3.0,1.0,-9.243653,15.41025,17.97,VR,schwer
22,14.0,22.0,3.0,1.0,-11.49096,-17.16462,20.6559,VR,schwer
23,14.0,23.0,3.0,1.0,-1.197665,0.9444131,1.525227,VR,schwer
24,14.0,24.0,3.0,1.0,3.25897,-0.429554,3.287158,VR,schwer
25,14.0,25.0,3.0,1.0,-5.929654,-9.094669,10.85697,VR,schwer
26,14.0,26.0,6.0,1.0,-1.604919,-2.076761,2.624634,VR,schwer
27,14.0,27.0,6.0,1.0,5.78105,-4.069295,7.069633,VR,schwer
28,14.0,28.0,6.0,1.0,-14.88792,-4.504665,15.55449,VR,schwer
29,14.0,29.0,6.0,1.0,-1.869997,6.206044,6.481657,VR,schwer
30,14.0,30.0,6.0,1.0,1.931685,-1.120746,2.233266,VR,schwer
31,14.0,31.0,3.0,2.0,-3.402506,-9.411999,10.00813,VR,schwer
32,14.0,32.0,3.0,2.0,0.4038091,0.04983694,0.4068729,VR,schwer
33,14.0,33.0,3.0,2.0,-0.7760331,-6.68301,6.727916,VR,schwer
34,14.0,34.0,3.0,2.0,-1.095848,-12.78928,12.83615,VR,schwer
35,14.0,35.0,3.0,2.0,-9.49223,14.91203,17.67686,VR,schwer
36,14.0,36.0,6.0,2.0,-4.819507,-1.359037,5.007457,VR,schwer
37,14.0,37.0,6.0,2.0,2.044098,-4.427344,4.876445,VR,schwer
38,14.0,38.0,6.0,2.0,11.56927,0.3381824,11.57421,VR,schwer
39,14.0,39.0,6.0,2.0,-0.5067278,3.717839,3.752213,VR,schwer
40,14.0,40.0,6.0,2.0,-7.813792,-9.878243,12.59504,VR,schwer
41,14.0,41.0,2.0,1.0,-10.10317,-3.278823,10.62189,VR,mittel
42,14.0,42.0,2.0,1.0,3.010905,-3.991923,5.0001,VR,mittel
43,14.0,43.0,2.0,1.0,-5.334587,-6.226509,8.199222,VR,mittel
44,14.0,44.0,2.0,1.0,1.735623,4.174825,4.521233,VR,mittel
45,14.0,45.0,2.0,1.0,-5.521168,-0.106959,5.522204,VR,mittel
46,14.0,46.0,5.0,1.0,10.40863,3.661787,11.03396,VR,mittel
47,14.0,47.0,5.0,1.0,7.825318,-5.208657,9.400304,VR,mittel
48,14.0,48.0,5.0,1.0,0.9648999,1.727457,1.978671,VR,mittel
49,14.0,49.0,5.0,1.0,9.84085,-2.39129,10.12722,VR,mittel
50,14.0,50.0,5.0,1.0,-7.101912,-4.694224,8.513101,VR,mittel
51,14.0,51.0,2.0,2.0,-1.910813,1.543812,2.456535,VR,mittel
52,14.0,52.0,2.0,2.0,-4.716928,-5.055478,6.91428,VR,mittel
53,14.0,53.0,2.0,2.0,3.090153,-6.808616,7.477051,VR,mittel
54,14.0,54.0,2.0,2.0,8.799466,-10.80724,13.93654,VR,mittel
55,14.0,55.0,2.0,2.0,3.121141,-1.320463,3.388974,VR,mittel
56,14.0,56.0,5.0,2.0,3.84365,-3.576922,5.250525,VR,mittel
57,14.0,57.0,5.0,2.0,6.674948,1.442545,6.829046,VR,mittel
58,14.0,58.0,5.0,2.0,4.681836,2.198732,5.172428,VR,mittel
59,14.0,59.0,5.0,2.0,-4.860798,-7.446196,8.892311,VR,mittel
60,14.0,60.0,5.0,2.0,3.67007,-5.71528,6.792189,VR,mittel
1,31.0,1.0,1.0,1.0,10.01862,8.494294,13.13491,VR,leicht
2,31.0,2.0,1.0,1.0,4.868929,3.403008,5.94028,VR,leicht
3,31.0,3.0,1.0,1.0,6.932812,4.680612,8.364927,VR,leicht
4,31.0,4.0,1.0,1.0,1.12361,-4.005282,4.159902,VR,leicht
5,31.0,5.0,1.0,1.0,-2.964181,7.051467,7.649154,VR,leicht
6,31.0,6.0,4.0,1.0,3.158728,-5.54913,6.385171,VR,leicht
7,31.0,7.0,4.0,1.0,6.706687,-1.633631,6.902783,VR,leicht
8,31.0,8.0,4.0,1.0,-3.919681,-21.83412,22.18316,VR,leicht
9,31.0,9.0,4.0,1.0,7.534731,-3.420848,8.274924,VR,leicht
10,31.0,10.0,4.0,1.0,6.474792,-9.01643,11.1004,VR,leicht
11,31.0,11.0,1.0,2.0,3.11094,-12.19942,12.58983,VR,leicht
12,31.0,12.0,1.0,2.0,10.96715,-3.823194,11.61444,VR,leicht
13,31.0,13.0,1.0,2.0,1.595931,9.221675,9.358754,VR,leicht
14,31.0,14.0,1.0,2.0,-0.9708497,5.865819,5.945619,VR,leicht
15,31.0,15.0,1.0,2.0,3.905812,-7.635793,8.576754,VR,leicht
16,31.0,16.0,4.0,2.0,-3.538292,-9.203525,9.860242,VR,leicht
17,31.0,17.0,4.0,2.0,1.561572,-3.457614,3.79389,VR,leicht
18,31.0,18.0,4.0,2.0,-3.606503,-6.196919,7.169984,VR,leicht
19,31.0,19.0,4.0,2.0,11.40807,-16.41345,19.98864,VR,leicht
20,31.0,20.0,4.0,2.0,-2.381921,-2.248878,3.27582,VR,leicht
21,31.0,21.0,3.0,1.0,-0.4512298,11.40768,11.4166,VR,schwer
22,31.0,22.0,3.0,1.0,4.324062,-7.346333,8.524443,VR,schwer
23,31.0,23.0,3.0,1.0,7.348965,-9.193709,11.76994,VR,schwer
24,31.0,24.0,3.0,1.0,7.927133,11.8265,14.23747,VR,schwer
25,31.0,25.0,3.0,1.0,4.937437,4.873933,6.937831,VR,schwer
26,31.0,26.0,6.0,1.0,5.75203,-12.55544,13.81032,VR,schwer
27,31.0,27.0,6.0,1.0,-7.114632,-9.003295,11.47507,VR,schwer
28,31.0,28.0,6.0,1.0,2.529907,-1.460081,2.921004,VR,schwer
29,31.0,29.0,6.0,1.0,3.385563,-3.060481,4.563835,VR,schwer
30,31.0,30.0,6.0,1.0,7.638044,-8.708322,11.58337,VR,schwer
31,31.0,31.0,3.0,2.0,-2.620782,-26.12098,26.25212,VR,schwer
32,31.0,32.0,3.0,2.0,-4.087173,10.14788,10.94004,VR,schwer
33,31.0,33.0,3.0,2.0,-3.656697,4.008829,5.426061,VR,schwer
34,31.0,34.0,3.0,2.0,-3.494214,-3.20864,4.743933,VR,schwer
35,31.0,35.0,3.0,2.0,11.14883,-4.24198,11.92857,VR,schwer
36,31.0,36.0,6.0,2.0,5.83499,-14.79598,15.90497,VR,schwer
37,31.0,37.0,6.0,2.0,9.085032,-24.06435,25.72219,VR,schwer
38,31.0,38.0,6.0,2.0,9.060888,0.7233933,9.08972,VR,schwer
39,31.0,39.0,6.0,2.0,-1.554138,-1.627027,2.250013,VR,schwer
40,31.0,40.0,6.0,2.0,10.73981,6.209786,12.40585,VR,schwer
41,31.0,41.0,2.0,1.0,-0.6648855,-26.77995,26.78821,VR,mittel
42,31.0,42.0,2.0,1.0,10.82377,-20.40595,23.09885,VR,mittel
43,31.0,43.0,2.0,1.0,2.914825,-9.212604,9.662726,VR,mittel
44,31.0,44.0,2.0,1.0,0.7584042,-15.6629,15.68125,VR,mittel
45,31.0,45.0,2.0,1.0,0.8933343,-7.141474,7.197132,VR,mittel
46,31.0,46.0,5.0,1.0,5.517796,-19.03869,19.82215,VR,mittel
47,31.0,47.0,5.0,1.0,6.923754,-18.10533,19.38404,VR,mittel
48,31.0,48.0,5.0,1.0,6.110288,-31.11924,31.71345,VR,mittel
49,31.0,49.0,5.0,1.0,7.204248,-20.38953,21.62485,VR,mittel
50,31.0,50.0,5.0,1.0,1.885519,-19.08119,19.17412,VR,mittel
51,31.0,51.0,2.0,2.0,-3.329799,-17.74714,18.05682,VR,mittel
52,31.0,52.0,2.0,2.0,12.75336,-7.782377,14.94034,VR,mittel
53,31.0,53.0,2.0,2.0,2.572632,-3.897265,4.669808,VR,mittel
54,31.0,54.0,2.0,2.0,-0.9861253,-20.62541,20.64897,VR,mittel
55,31.0,55.0,2.0,2.0,7.300243,-10.67956,12.93625,VR,mittel
56,31.0,56.0,5.0,2.0,4.844059,-15.47209,16.21267,VR,mittel
57,31.0,57.0,5.0,2.0,8.415557,-20.93596,22.56405,VR,mittel
58,31.0,58.0,5.0,2.0,-7.580488,-17.20277,18.79892,VR,mittel
59,31.0,59.0,5.0,2.0,5.539505,-14.39906,15.42786,VR,mittel
60,31.0,60.0,5.0,2.0,8.789908,-9.799726,13.16424,VR,mittel
1,26.0,1.0,1.0,1.0,-3.761265,2.125014,4.320045,VR,leicht
2,26.0,2.0,1.0,1.0,-2.937329,4.081273,5.028389,VR,leicht
3,26.0,3.0,1.0,1.0,-0.9499049,6.492115,6.56124,VR,leicht
4,26.0,4.0,1.0,1.0,-0.3689862,1.692592,1.732345,VR,leicht
5,26.0,5.0,1.0,1.0,-9.164123,-2.290839,9.446115,VR,leicht
6,26.0,6.0,4.0,1.0,4.208257,5.286682,6.757102,VR,leicht
7,26.0,7.0,4.0,1.0,1.683729,-0.336269,1.71698,VR,leicht
8,26.0,8.0,4.0,1.0,6.035285,5.921921,8.455401,VR,leicht
9,26.0,9.0,4.0,1.0,-2.041894,4.459354,4.904607,VR,leicht
10,26.0,10.0,4.0,1.0,2.894589,-1.38206,3.207606,VR,leicht
11,26.0,11.0,1.0,2.0,0.2221401,6.812492,6.816113,VR,leicht
12,26.0,12.0,1.0,2.0,5.426855,-3.507979,6.461941,VR,leicht
13,26.0,13.0,1.0,2.0,-1.708673,-5.335935,5.602836,VR,leicht
14,26.0,14.0,1.0,2.0,-1.529708,0.2294021,1.546814,VR,leicht
15,26.0,15.0,1.0,2.0,-5.560905,1.839095,5.857126,VR,leicht
16,26.0,16.0,4.0,2.0,-0.7265053,4.997074,5.04961,VR,leicht
17,26.0,17.0,4.0,2.0,0.7117127,-0.2783317,0.7642012,VR,leicht
18,26.0,18.0,4.0,2.0,2.836863,-6.322632,6.929897,VR,leicht
19,26.0,19.0,4.0,2.0,5.731171,4.847661,7.506406,VR,leicht
20,26.0,20.0,4.0,2.0,2.826638,0.5717916,2.883891,VR,leicht
21,26.0,21.0,3.0,1.0,-7.847552,1.199031,7.938624,VR,schwer
22,26.0,22.0,3.0,1.0,-3.483303,13.51717,13.95877,VR,schwer
23,26.0,23.0,3.0,1.0,0.06442016,6.852994,6.853297,VR,schwer
24,26.0,24.0,3.0,1.0,-1.277453,-4.451828,4.631485,VR,schwer
25,26.0,25.0,3.0,1.0,-1.156325,-2.373249,2.639962,VR,schwer
26,26.0,26.0,6.0,1.0,2.540804,-0.8099051,2.666764,VR,schwer
27,26.0,27.0,6.0,1.0,0.1460799,-1.358183,1.366017,VR,schwer
28,26.0,28.0,6.0,1.0,3.714014,3.938621,5.41356,VR,schwer
29,26.0,29.0,6.0,1.0,1.636873,-0.1967306,1.648653,VR,schwer
30,26.0,30.0,6.0,1.0,-1.756816,-5.982347,6.234972,VR,schwer
31,26.0,31.0,3.0,2.0,-3.821207,7.542599,8.455319,VR,schwer
32,26.0,32.0,3.0,2.0,-2.32407,2.336337,3.295417,VR,schwer
33,26.0,33.0,3.0,2.0,0.8746597,7.746583,7.795805,VR,schwer
34,26.0,34.0,3.0,2.0,-0.9261901,-15.90297,15.92992,VR,schwer
35,26.0,35.0,3.0,2.0,-3.130312,0.7788064,3.225739,VR,schwer
36,26.0,36.0,3.0,2.0,-4.786913,1.104043,4.91258,VR,schwer
37,26.0,37.0,6.0,2.0,-5.1694,-0.9168481,5.250076,VR,schwer
38,26.0,38.0,6.0,2.0,0.8252614,1.09018,1.367314,VR,schwer
39,26.0,39.0,6.0,2.0,1.051108,8.317757,8.383907,VR,schwer
40,26.0,40.0,6.0,2.0,-1.055214,0.02154072,1.055434,VR,schwer
41,26.0,41.0,6.0,2.0,1.925833,4.991445,5.35008,VR,schwer
42,26.0,42.0,2.0,1.0,3.430639,-0.4900084,3.465457,VR,mittel
43,26.0,43.0,2.0,1.0,-0.9666835,0.1411906,0.97694,VR,mittel
44,26.0,44.0,2.0,1.0,-5.143076,5.903448,7.829556,VR,mittel
45,26.0,45.0,2.0,1.0,-7.365056,3.173927,8.019841,VR,mittel
46,26.0,46.0,2.0,1.0,0.7905493,0.3121791,0.8499553,VR,mittel
47,26.0,47.0,5.0,1.0,2.279902,8.222775,8.532993,VR,mittel
48,26.0,48.0,5.0,1.0,1.05279,5.946517,6.038993,VR,mittel
49,26.0,49.0,5.0,1.0,1.664147,8.660757,8.819189,VR,mittel
50,26.0,50.0,5.0,1.0,-4.467708,3.670131,5.781892,VR,mittel
51,26.0,51.0,5.0,1.0,-3.856423,3.93661,5.510798,VR,mittel
52,26.0,52.0,2.0,2.0,3.757191,-0.4458523,3.783552,VR,mittel
53,26.0,53.0,2.0,2.0,1.901286,3.737523,4.193324,VR,mittel
54,26.0,54.0,2.0,2.0,2.293307,0.06750018,2.2943,VR,mittel
55,26.0,55.0,2.0,2.0,-3.077739,-1.004553,3.23753,VR,mittel
56,26.0,56.0,2.0,2.0,-3.486688,-4.289138,5.52754,VR,mittel
57,26.0,57.0,5.0,2.0,3.793331,5.382811,6.585136,VR,mittel
58,26.0,58.0,5.0,2.0,6.645171,4.661817,8.117317,VR,mittel
59,26.0,59.0,5.0,2.0,1.215698,0.6960325,1.400851,VR,mittel
60,26.0,60.0,5.0,2.0,10.29351,1.19361,10.36249,VR,mittel
61,26.0,61.0,5.0,2.0,-1.454093,2.975701,3.311976,VR,mittel
1,3.0,1.0,2.0,1.0,1.357601,3.935163,4.162762,VR,mittel
2,3.0,2.0,2.0,1.0,13.50977,-13.0295,18.76916,VR,mittel
3,3.0,3.0,2.0,1.0,4.611257,-21.71446,22.19868,VR,mittel
4,3.0,4.0,2.0,1.0,2.276008,-17.6218,17.76818,VR,mittel
5,3.0,5.0,2.0,1.0,10.80371,-21.25002,23.8387,VR,mittel
6,3.0,6.0,5.0,1.0,-4.137831,-8.51696,9.468909,VR,mittel
7,3.0,7.0,5.0,1.0,12.75239,-11.00979,16.84752,VR,mittel
8,3.0,8.0,5.0,1.0,8.691734,-16.83343,18.94494,VR,mittel
10,3.0,10.0,5.0,1.0,0.7969145,4.763052,4.829258,VR,mittel
11,3.0,11.0,5.0,1.0,-4.571198,7.541721,8.818924,VR,mittel
12,3.0,12.0,2.0,2.0,-2.639009,-13.25759,13.51769,VR,mittel
13,3.0,13.0,2.0,2.0,-4.775249,-6.435337,8.013524,VR,mittel
14,3.0,14.0,2.0,2.0,1.192971,-13.76769,13.81928,VR,mittel
15,3.0,15.0,2.0,2.0,5.36536,-13.58626,14.60731,VR,mittel
16,3.0,16.0,2.0,2.0,3.682741,-7.296783,8.17347,VR,mittel
17,3.0,17.0,5.0,2.0,10.44374,-15.77071,18.91526,VR,mittel
18,3.0,18.0,5.0,2.0,5.203109,-2.756569,5.88821,VR,mittel
19,3.0,19.0,5.0,2.0,-0.571198,-3.327711,3.376378,VR,mittel
20,3.0,20.0,5.0,2.0,-0.5425595,0.9346419,1.080706,VR,mittel
21,3.0,21.0,5.0,2.0,21.88289,1.221785,21.91697,VR,mittel
22,3.0,22.0,5.0,2.0,-50.36506,-37.37675,62.71891,VR,mittel
23,3.0,23.0,1.0,1.0,2.16714,3.618603,4.217913,VR,leicht
24,3.0,24.0,1.0,1.0,16.90505,-10.41907,19.85794,VR,leicht
25,3.0,25.0,1.0,1.0,4.036746,-11.64962,12.3292,VR,leicht
26,3.0,26.0,1.0,1.0,9.321289,-12.95446,15.95946,VR,leicht
27,3.0,27.0,1.0,1.0,8.20094,-5.27775,9.752439,VR,leicht
28,3.0,28.0,4.0,1.0,21.52142,-13.00985,25.14812,VR,leicht
29,3.0,29.0,4.0,1.0,6.93117,-14.73006,16.27931,VR,leicht
30,3.0,30.0,4.0,1.0,14.98575,-7.611026,16.80775,VR,leicht
31,3.0,31.0,4.0,1.0,11.8546,-14.22974,18.52072,VR,leicht
32,3.0,32.0,4.0,1.0,12.61598,-8.015759,14.94709,VR,leicht
33,3.0,33.0,1.0,2.0,7.544627,-7.170157,10.40829,VR,leicht
34,3.0,34.0,1.0,2.0,10.55809,-8.820477,13.75769,VR,leicht
35,3.0,35.0,1.0,2.0,1.412852,-4.238392,4.467675,VR,leicht
36,3.0,36.0,1.0,2.0,2.680566,4.011443,4.824636,VR,leicht
37,3.0,37.0,1.0,2.0,-1.965531,-0.466406,2.02011,VR,leicht
38,3.0,38.0,4.0,2.0,5.285848,-15.41588,16.29692,VR,leicht
39,3.0,39.0,4.0,2.0,8.405274,-0.7953061,8.442817,VR,leicht
40,3.0,40.0,4.0,2.0,4.845017,6.510902,8.115788,VR,leicht
41,3.0,41.0,4.0,2.0,8.315379,-16.23473,18.24039,VR,leicht
42,3.0,42.0,4.0,2.0,1.325635,5.459532,5.618166,VR,leicht
43,3.0,43.0,3.0,1.0,-0.5536733,-3.175689,3.223593,VR,schwer
44,3.0,44.0,3.0,1.0,1.488442,-22.56929,22.61832,VR,schwer
45,3.0,45.0,3.0,1.0,0.3027024,-16.05347,16.05632,VR,schwer
46,3.0,46.0,3.0,1.0,-0.7348519,-6.502675,6.544065,VR,schwer
47,3.0,47.0,3.0,1.0,-31.95532,-3.703454,32.16921,VR,schwer
48,3.0,48.0,6.0,1.0,9.814368,-6.612814,11.83432,VR,schwer
49,3.0,49.0,6.0,1.0,3.873905,-7.874887,8.77616,VR,schwer
50,3.0,50.0,6.0,1.0,1.999126,-3.444958,3.982994,VR,schwer
51,3.0,51.0,6.0,1.0,14.83218,-14.08028,20.4511,VR,schwer
52,3.0,52.0,6.0,1.0,1.85184,-8.603943,8.800974,VR,schwer
53,3.0,53.0,3.0,2.0,-5.911486,-17.39843,18.37528,VR,schwer
54,3.0,54.0,3.0,2.0,-0.8762262,-8.798605,8.842128,VR,schwer
